 ,WEEK,WEIGHT,STATE,ETRO,REGION,DIVISION,OWNHOME,MARITAL,EMPLOY,HHNUM,ADULTS,KIDS1217,KIDS611,KIDS06,PARENT,AGE,AGE2,EDUC2,EDUC,INCOME,RACE,PARTYROT,PARTY,IDEOROT,IDEO,REGIST,C3A,SEX,IDENT,L1,C1,C1A,USBORN,USLIVE,RELIG,RELIGOPEN,DENOM,DENOMOPEN,BORN,JEWID,SECULAR,JDENOM,YEAR,DEMH1,DEMNHV,DATE,Q1,Q2,Q3,Q4,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q6,Q7,Q8,I_EMPLOY,I_MARITAL,I_RACE
50000003,849,0.4698,MA,3,1,1,2,5,3,1,1,,,,2,69,,4,3,1,1,2,1,1,4,1,1,2,1,1,,1,,,2,,,,,,,,16,1,3,161207,1,2,2,2,1,0,0,0,0,0,0,0,1,3,2,3,5,1
50000004,849,0.6429,WI,5,2,3,1,3,3,2,2,,,,2,62,,8,5,7,1,1,2,2,4,1,1,2,1,1,,1,,,90,,,,,2,2,,16,1,1,161207,1,3,2,2,1,0,0,0,0,0,0,0,3,2,1,3,3,1
50000005,849,0.6927,PA,5,1,2,2,3,3,2,2,,,,2,67,,2,1,6,1,2,2,1,2,1,1,2,1,1,,2,,,22,,7,,1,,,,16,1,2,161207,2,2,2,2,1,0,0,0,0,0,0,0,1,1,2,3,3,1
50000006,849,0.7987,AZ,1,4,8,1,3,1,2,2,,,,2,41,,4,3,6,1,1,8,2,3,2,1,1,1,1,,1,,,6,,,,1,,,,16,1,1,161207,2,2,2,2,0,0,0,0,0,0,1,0,,4,1,1,3,1
50000007,849,2.153,OH,2,2,3,1,3,1,4,3,1,0,0,1,61,,3,2,6,1,1,3,2,3,1,1,1,1,1,,1,,,1,,,,1,,,,16,1,1,161207,3,2,2,2,1,0,0,0,0,0,0,0,1,3,2,1,3,1
50000008,849,0.25,IN,3,2,3,1,3,3,2,2,,,,2,81,,8,5,6,1,2,2,1,3,1,2,2,1,1,,6,,,22,,13,,1,,,,16,1,2,161207,1,2,2,2,1,0,0,0,0,0,0,0,1,1,2,3,3,1
50000009,849,1.1563,WI,5,2,3,1,3,1,2,2,,,,2,58,,3,2,5,1,1,1,1,2,1,1,2,1,1,,1,,,15,,13,,1,,,,16,1,1,161207,2,2,1,2,1,0,0,0,0,0,0,0,1,1,2,1,3,1
50000010,849,0.25,IN,5,2,3,1,5,4,1,1,,,,2,85,,6,4,2,1,2,2,2,3,1,2,2,1,1,,1,,,12,,,,,,,,16,1,3,161207,2,2,2,2,1,0,0,0,0,0,0,0,2,1,1,4,5,1
50000011,849,1.3992,NY,1,1,2,1,1,3,1,1,,,,2,83,,1,1,1,1,2,3,2,8,2,1,2,1,2,,,,,8,,,,2,,,,16,1,2,161207,4,2,2,2,1,0,0,0,0,0,0,0,2,3,2,3,1,1
50000012,849,0.9598,AL,3,3,6,1,3,1,2,2,,,,2,60,,8,5,12,1,2,3,2,2,1,1,2,1,1,,1,,,24,,,,9,,,,16,1,1,161207,1,2,2,2,1,0,0,0,0,0,0,0,1,1,2,1,3,1
50000013,849,1.0768,MA,3,1,1,1,3,1,3,3,,,,2,55,,6,4,12,1,1,3,2,3,1,1,1,1,1,,1,,,2,,,,,,,,16,1,1,161207,1,2,1,2,1,0,0,0,0,0,0,0,2,2,1,1,3,1
50000014,849,0.25,FL,5,3,5,1,6,3,1,1,,,,2,51,,6,4,99,1,1,3,1,1,1,1,1,1,1,,2,,,15,,9,,1,,,,16,1,1,161207,1,2,2,2,1,0,0,0,0,0,0,0,1,1,2,3,4,1
50000015,849,0.7575,NJ,4,1,2,1,3,3,2,2,,,,2,70,,8,5,99,1,1,2,1,5,1,1,1,1,1,,1,,,7,,,,,,,5,16,1,1,161207,1,2,2,1,0,0,1,0,0,0,0,0,,3,2,3,3,1
50000016,849,0.3623,TN,3,3,6,1,3,3,2,2,,,,2,81,,4,3,99,1,1,1,1,1,1,3,2,1,1,,2,,,1,,,,1,,,,16,1,4,161207,1,2,2,2,1,0,0,0,0,0,0,0,1,1,2,3,3,1
50000017,849,0.7089,PA,2,1,2,1,3,3,2,2,,,,2,87,,8,5,4,1,1,2,2,3,1,1,1,1,1,,1,,,15,,2,,2,,,,16,1,3,161207,1,2,2,2,1,0,0,0,0,0,0,0,2,2,2,3,3,1
50000018,849,0.2894,DE,1,3,5,1,2,1,2,2,,,,2,27,,6,4,7,1,1,3,2,3,1,3,1,1,1,,1,,,2,,,,,,,,16,1,2,161207,2,1,2,2,1,0,0,0,0,0,0,0,2,2,2,1,2,1
50000019,849,0.3394,MD,3,3,5,1,3,2,3,3,,,,2,67,,8,5,12,6,1,2,1,5,1,6,2,1,1,,2,,,2,,,,,,,,16,1,1,161207,1,2,2,2,1,0,0,0,0,0,0,0,2,1,1,2,3,4
50000020,849,1.7646,NY,5,1,2,1,3,4,2,2,,,,2,49,,3,2,5,7,2,8,2,1,1,0,2,1,1,,1,,,2,,,,,,,,16,1,1,161207,4,3,2,2,1,0,0,0,0,0,0,0,2,2,1,4,3,5
50000022,849,0.5733,TN,1,3,6,2,5,3,1,1,,,,2,94,,8,5,8,99,1,1,1,2,1,99,1,1,2,,,,,25,,,,2,,,,16,1,3,161207,3,2,2,2,1,0,0,0,0,0,0,0,1,2,2,3,5,
50000023,849,0.6131,FL,1,3,5,1,3,3,2,2,,,,2,74,,8,5,15,1,2,1,2,2,1,1,1,1,1,,1,,,15,,6,,2,,,,16,1,3,161207,2,2,2,2,1,0,0,0,0,0,0,0,3,2,2,3,3,1
50000024,849,0.2991,NJ,4,1,2,2,5,3,4,2,0,2,0,2,66,,6,4,4,1,2,1,1,2,1,1,1,1,1,,2,,,2,,,,,,,,16,1,3,161207,2,2,2,2,1,0,0,0,0,0,0,0,2,2,2,3,5,1
50000025,849,0.673,MA,2,1,1,1,3,3,2,2,,,,2,68,,5,3,99,1,2,2,1,5,1,1,2,1,1,,2,,,2,,,,,,,,16,1,3,161207,1,1,2,2,1,0,0,0,0,0,0,0,1,1,1,3,3,1
50000026,849,0.8225,NY,1,1,2,2,1,7,1,1,,,,2,65,,5,3,1,1,2,2,2,4,1,1,1,1,2,,,,,7,,,,,,,2,16,1,3,161207,2,3,2,1,0,0,1,0,0,0,0,0,,4,1,6,1,1
50000027,849,3.1005,FL,2,3,5,1,3,3,2,2,,,,2,67,,3,2,7,1,2,1,1,3,1,1,1,1,2,,,,,15,,5,,1,,,,16,1,2,161207,1,2,2,2,1,0,0,0,0,0,0,0,1,1,2,3,3,1
50000028,849,0.5964,KY,5,3,6,1,4,3,3,2,0,1,0,2,50,,1,1,2,1,2,1,1,5,1,1,1,1,1,,1,,,90,,,,,2,1,,16,1,3,161207,1,2,2,2,1,0,0,0,0,0,0,0,1,1,1,3,4,1
50000029,849,0.4985,MO,3,2,4,1,6,1,2,2,,,,2,62,,4,3,7,1,2,2,1,4,1,1,2,1,1,,1,,,1,,,,2,,,,16,1,1,161207,3,2,2,2,1,0,0,0,0,0,0,0,2,2,2,1,4,1
50000030,849,0.25,WA,5,4,9,1,5,3,1,1,,,,2,74,,6,4,99,1,2,1,2,2,1,1,2,1,1,,1,,,15,,6,,1,,,,16,1,3,161207,1,2,2,2,1,0,0,0,0,0,0,0,1,1,2,3,5,1
50000031,849,0.25,TX,1,3,7,1,5,3,1,1,,,,2,83,,8,5,3,2,2,2,2,1,1,2,2,1,1,,1,,,1,,,,1,,,,16,1,3,161207,1,2,2,2,1,0,0,0,0,0,0,0,1,1,1,3,5,2
50000032,849,0.9394,TN,1,3,6,1,3,3,2,2,,,,2,71,,5,3,4,1,2,3,2,3,1,1,2,1,1,,1,,,15,,8,,2,,,,16,1,3,161207,2,2,2,2,1,0,0,0,0,0,0,0,3,1,1,3,3,1
50000033,849,0.4263,CA,2,4,9,1,5,3,2,2,,,,2,82,,3,2,5,1,1,2,2,3,1,1,2,1,1,,7,,,2,,,,,,,,16,1,2,161207,3,2,2,2,1,0,0,0,0,0,0,0,2,1,1,3,5,1
50000034,849,0.4069,WV,5,3,5,1,3,1,4,2,2,0,0,1,46,,8,5,13,1,1,3,1,2,1,2,1,1,1,,4,,,99,,,,,,,,16,1,1,161207,4,2,2,2,1,0,0,0,0,0,0,0,2,1,2,1,3,1
50000035,849,0.5367,CT,2,1,1,1,3,3,2,2,,,,2,85,,8,5,12,1,1,2,1,3,1,2,1,1,1,,1,,,7,,,,,,,5,16,1,3,161207,1,2,2,2,0,0,1,0,0,0,0,0,,3,1,3,3,1
50000036,849,0.2645,FL,1,3,5,1,6,3,2,2,,,,2,64,,8,5,7,10,1,3,1,4,1,1,1,1,1,,4,,,15,,2,,2,,,,16,1,1,161207,1,1,2,2,1,1,0,0,0,0,0,0,1,2,1,3,4,5
50000037,849,0.5185,ID,5,4,8,1,5,3,1,1,,,,2,71,,4,3,1,1,2,3,2,2,1,1,2,1,2,,,,,15,,14,,1,,,,16,1,3,161207,1,3,2,2,1,0,0,0,0,0,0,0,2,2,1,3,5,1
50000038,849,0.4162,NM,1,4,8,1,6,3,1,1,,,,2,75,,8,5,5,1,1,2,2,4,1,1,2,1,2,,,,,15,,6,,2,,,,16,1,3,161207,4,2,2,2,1,1,0,0,0,0,0,0,2,2,9,3,4,1
50000039,849,0.3502,MN,3,2,4,1,5,3,1,1,,,,2,80,,4,3,2,1,1,2,1,4,1,1,2,1,1,,1,,,15,,3,,2,,,,16,1,4,161207,4,2,2,2,1,0,0,0,0,0,0,0,1,2,1,3,5,1
50000040,849,1.4817,OH,1,2,3,1,1,6,1,1,,,,2,60,,3,2,1,1,1,2,1,4,2,1,2,1,2,,,,,2,,,,,,,,16,1,3,161207,2,2,2,2,1,0,0,0,0,0,0,0,3,3,2,6,1,1
50000041,849,0.6263,AK,3,4,9,1,3,1,2,2,,,,2,62,,3,2,12,1,2,3,2,2,1,1,1,1,1,,2,,,15,,1,,1,,,,16,1,1,161207,1,2,2,2,1,0,0,0,0,0,0,0,1,2,2,1,3,1
50000042,849,0.4189,KS,5,2,4,1,3,1,2,2,,,,2,67,,5,3,7,1,2,1,2,4,1,3,1,1,1,,1,,,22,,2,,1,,,,16,1,3,161207,3,2,2,2,1,0,0,0,0,0,0,0,1,1,2,1,3,1
50000043,849,0.3699,KS,5,2,4,1,4,1,2,2,,,,2,51,,4,3,7,1,2,1,2,2,1,1,1,1,1,,2,,,25,,,,2,,,,16,1,1,161207,1,2,2,2,1,0,0,0,0,0,0,0,2,2,2,1,4,1
50000044,849,0.7005,SD,2,2,4,2,5,3,1,1,,,,2,80,,4,3,98,1,1,1,1,2,8,1,2,1,2,,,,,8,,,,2,,,,16,1,3,161207,3,2,2,2,1,0,0,0,0,0,0,0,2,3,2,3,5,1
50000045,849,0.5189,TX,5,3,7,1,5,4,1,1,,,,2,80,,6,4,2,99,2,8,2,8,1,1,2,1,2,,,,,95,,,,,2,,,16,1,3,161207,3,3,2,2,1,0,0,0,0,0,0,0,3,3,9,4,5,
50000046,849,0.2521,CA,5,4,9,1,3,3,2,2,,,,2,66,,6,4,6,8,2,1,2,3,1,1,2,1,1,,2,,,12,,,,,,,,16,1,2,161207,2,1,2,2,1,0,0,0,0,0,0,0,2,2,1,3,3,4
50000048,849,0.77,WA,3,4,9,1,3,4,4,4,,,,2,50,,6,4,10,1,2,1,2,2,1,2,2,1,1,,1,,,15,,10,,1,,,,16,1,1,161207,2,2,2,2,1,1,0,0,0,0,0,0,1,2,2,4,3,1
50000049,849,0.6177,MN,2,2,4,1,3,3,2,2,,,,2,79,,4,3,12,1,1,1,2,2,2,1,1,1,1,,2,,,22,,98,,2,,,,16,1,3,161207,2,2,2,2,1,0,0,0,0,0,0,0,2,2,1,3,3,1
50000050,849,0.6708,MO,3,2,4,1,6,1,3,2,0,0,1,2,68,,3,2,4,1,1,3,1,3,1,1,2,1,1,,1,,,1,,,,1,,,,16,1,3,161207,1,2,2,2,1,0,0,0,0,0,0,0,1,1,2,1,4,1
50000053,849,1.3969,HI,2,4,9,1,3,3,7,4,3,0,0,2,75,,3,2,12,1,1,1,2,3,1,1,1,1,1,,1,,,15,,99,,2,,,,16,1,3,161207,1,3,2,2,1,0,0,0,0,0,0,0,3,3,2,3,3,1
50000054,849,0.4673,AZ,1,4,8,1,6,3,2,2,,,,2,74,,5,3,1,1,1,3,2,3,1,1,2,1,1,,1,,,2,,,,,,,,16,1,3,161207,1,2,2,2,1,0,0,0,0,0,0,0,2,2,2,3,4,1
50000055,849,0.8288,NV,2,4,8,1,3,3,3,3,,,,2,69,,4,3,6,1,1,2,2,3,1,1,1,1,1,,1,,,2,,,,,,,,16,1,3,161207,1,2,2,2,1,0,0,0,0,0,0,0,2,1,2,3,3,1
50000056,849,0.3742,AK,5,4,9,9,3,1,4,2,2,0,0,1,62,,4,3,13,1,1,1,2,2,1,4,1,1,1,,1,,,15,,5,,1,,,,16,1,1,161207,1,2,2,2,1,0,0,0,0,0,0,0,1,1,1,1,3,1
50000057,849,0.3614,CA,1,4,9,1,6,1,1,1,,,,2,55,,6,4,12,1,1,1,1,3,1,1,2,1,1,,1,,,95,,,,,2,,,16,1,1,161207,1,2,1,2,1,0,0,0,0,0,0,0,3,3,2,1,4,1
50000058,849,0.3441,CA,4,4,9,2,3,1,2,2,,,,2,59,,6,4,7,6,1,0,2,4,2,1,2,1,1,,7,,,90,,,,,2,2,,16,1,1,161207,2,2,2,2,1,0,0,0,0,0,0,0,2,3,2,1,3,4
50000059,849,0.3062,CA,2,4,9,2,2,1,2,2,,,,2,53,,7,5,13,3,2,1,1,1,1,1,1,1,1,,2,1,,22,,13,,1,,,,16,1,1,161207,1,1,2,2,1,0,0,0,0,0,0,0,1,2,2,1,2,3
50000060,849,0.6026,AZ,1,4,8,1,3,3,2,2,,,,2,79,,8,5,12,1,2,3,1,4,1,1,2,1,1,,1,,,10,,,,,,,,16,1,3,161207,1,1,2,2,1,0,0,0,0,0,0,0,2,3,1,3,3,1
50000061,849,0.7136,WA,1,4,9,1,3,3,2,2,,,,2,67,,5,3,7,1,2,3,2,3,1,1,1,1,1,,1,,,15,,1,,2,,,,16,1,3,161207,2,2,2,2,1,0,0,0,0,0,0,0,3,3,2,3,3,1
50000062,849,0.5336,CA,1,4,9,1,5,3,1,1,,,,2,87,,8,5,5,1,1,1,2,3,1,1,1,1,2,,,,,2,,,,,,,,16,1,1,161207,4,2,2,2,1,0,0,0,0,0,0,0,1,2,1,3,5,1
50000063,849,0.7539,CA,1,4,9,1,3,4,2,2,,,,2,60,,5,3,9,99,2,1,2,1,1,1,2,1,1,,1,,,23,,,,1,,,,16,1,2,161207,1,2,2,2,1,0,0,0,0,0,0,0,1,1,2,4,3,
50000064,849,0.3558,WA,5,4,9,1,5,3,1,1,,,,2,72,,3,2,2,1,2,2,2,8,1,1,1,1,1,,1,,,2,,,,,,,,16,1,3,161207,1,2,1,2,1,0,0,0,0,0,0,0,1,2,1,3,5,1
50000065,849,1.2033,CA,2,4,9,2,3,3,4,4,,,,2,74,,3,2,1,5,2,2,1,4,1,1,1,3,1,,1,3,40,2,,,,,,,,16,1,3,161207,2,9,2,2,1,0,0,0,0,0,0,0,2,2,2,3,3,3
50000066,849,0.8872,CA,4,4,9,1,3,3,3,3,,,,2,56,,6,4,12,1,2,2,2,5,1,1,2,1,1,,1,,,90,,,,,2,2,,16,1,1,161207,2,2,2,2,1,0,1,0,0,0,0,0,3,3,1,3,3,1
50000067,849,0.6969,CA,1,4,9,1,3,1,4,4,,,,2,99,4,4,3,6,1,2,2,1,3,1,2,2,1,1,,1,,,12,,,,,,,,16,1,3,161207,3,2,2,2,1,0,0,0,0,0,0,0,2,2,2,1,3,1
50000068,849,0.25,CA,1,4,9,1,5,2,4,3,1,0,0,2,71,,8,5,13,6,2,8,2,4,2,3,1,1,1,,3,,,97,sick,,,,,,,16,1,3,161207,1,2,2,2,0,0,0,0,0,1,0,0,,2,1,2,5,4
50000069,849,1.0802,CA,4,4,9,1,3,1,3,3,,,,2,71,,1,1,3,3,1,8,2,5,2,1,1,3,1,,1,3,40,2,,,,,,,,16,1,1,161207,3,2,2,2,1,0,0,0,0,0,0,0,1,2,2,1,3,3
50000071,849,0.4129,NH,3,1,1,1,3,1,2,2,,,,2,65,,8,5,99,99,1,3,2,9,1,3,1,1,1,,1,,,90,,,,,2,2,,16,1,3,161208,1,2,2,2,1,0,1,1,0,0,0,0,3,3,9,1,3,
50000073,849,0.8587,NY,4,1,2,1,3,1,2,2,,,,2,66,,6,4,12,1,1,1,1,3,1,1,2,1,1,,1,,,2,,,,,,,,16,1,1,161208,3,2,2,2,1,0,0,0,0,0,0,0,2,2,1,1,3,1
50000074,849,1.3571,AL,5,3,6,1,3,3,2,2,,,,2,64,,3,2,7,1,1,2,2,1,1,1,2,1,1,,1,,,15,,5,,1,,,,16,1,4,161208,1,2,2,2,1,0,0,0,0,0,0,0,1,1,2,3,3,1
50000077,849,0.271,OH,3,2,3,1,5,3,1,1,,,,2,81,,8,5,3,1,1,2,2,5,1,1,1,1,1,,1,,,97,,,unity,,,,,16,1,3,161208,1,2,2,2,1,0,0,0,0,0,0,0,2,1,1,3,5,1
50000078,849,0.7426,CT,1,1,1,1,3,3,3,3,,,,2,64,,4,3,7,1,1,3,2,3,1,1,1,1,1,,2,,,2,,,,,,,,16,2,,161208,2,2,2,2,1,0,0,0,0,0,0,0,3,2,2,3,3,1
50000079,849,0.2915,PA,5,1,2,1,1,3,1,1,,,,2,86,,3,2,1,1,1,2,2,3,1,2,2,1,1,,3,,,15,,3,,2,,,,16,1,3,161208,2,2,2,2,1,0,0,0,0,0,0,0,2,2,1,3,1,1
50000080,849,0.4399,NJ,4,1,2,1,1,6,1,1,,,,2,38,,6,4,2,1,2,2,2,5,1,1,1,1,1,,1,,,90,,,,,1,2,5,16,1,2,161208,1,2,2,2,1,0,0,0,0,0,0,0,3,3,2,6,1,1
50000082,849,1.1553,PA,3,1,2,1,1,1,4,4,,,,2,24,,6,4,8,6,1,2,1,3,1,1,2,1,1,,1,,,2,,,,,,,,16,1,2,161208,2,1,2,2,1,0,0,0,0,0,0,0,2,1,2,1,1,4
50000083,849,0.3205,NY,3,1,2,2,1,3,1,1,,,,2,82,,4,3,6,1,1,9,2,4,1,3,2,1,2,,,,,2,,,,,,,,16,1,1,161208,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,3,1,1
50000084,849,3.1637,MI,3,2,3,1,3,3,2,2,,,,2,80,,5,3,4,1,2,3,1,1,1,1,1,1,2,,,,,2,,,,,,,,16,1,3,161208,1,2,1,2,1,1,0,0,0,0,0,0,1,1,2,3,3,1
50000086,849,0.3873,KY,1,3,6,2,3,3,2,2,,,,2,94,,8,5,6,1,2,1,1,2,1,1,1,1,1,,7,,,15,,1,,1,,,,16,1,3,161208,2,2,2,2,1,0,0,0,0,0,0,0,1,1,1,3,3,1
50000088,849,1.0294,ME,5,1,1,2,5,3,1,1,,,,2,73,,2,1,9,1,2,1,1,3,1,1,2,1,2,,,,,1,,,,1,,,,16,1,2,161208,2,2,2,2,1,0,0,0,0,0,0,0,3,3,1,3,5,1
50000089,849,0.3736,GA,3,3,5,1,3,3,2,2,,,,2,69,,6,4,7,2,2,2,2,4,1,2,2,1,1,,2,,,15,,6,,2,,,,16,1,3,161208,1,2,1,2,1,0,0,0,0,0,0,0,2,1,1,3,3,2
50000091,849,0.4544,NY,1,1,2,2,1,7,1,1,,,,2,52,,2,1,1,7,2,3,2,1,1,1,1,1,1,,2,,,20,,,,,,,,16,1,3,161208,3,2,2,2,1,0,0,0,0,0,0,0,3,3,1,6,1,5
50000093,849,0.4338,OH,1,2,3,1,2,3,6,6,,,,2,49,,6,4,3,2,2,2,1,4,1,3,1,1,1,,5,,,2,,,,,,,,16,1,2,161208,1,1,2,2,0,0,0,0,1,0,0,0,,4,9,3,2,2
50000094,849,0.3729,MI,2,2,3,1,5,3,2,2,,,,2,75,,8,5,3,1,2,3,2,4,1,1,2,1,1,,1,,,15,,2,,1,,,,16,1,3,161208,2,2,2,2,1,1,0,0,0,0,0,0,2,3,1,3,5,1
50000095,849,0.5512,RI,3,1,1,2,3,3,5,4,0,0,1,2,74,,6,4,6,1,2,3,2,3,1,1,1,1,1,,3,,,2,,,,,,,,16,1,3,161208,2,2,2,2,1,0,0,0,0,0,0,0,2,2,2,3,3,1
50000096,849,0.5832,NH,5,1,1,2,3,3,2,2,,,,2,99,3,4,3,3,1,2,3,1,4,1,3,2,1,1,,1,,,2,,,,,,,,16,1,1,161208,2,2,2,2,1,0,0,0,0,0,0,0,3,1,1,3,3,1
50000097,849,0.4574,FL,2,3,5,1,5,3,1,1,,,,2,82,,6,4,3,1,2,1,1,1,1,1,1,1,1,,0,,,2,,,,,,,,16,1,3,161208,2,2,2,2,1,0,0,0,0,0,0,0,1,1,2,3,5,1
50000099,849,4,NY,3,1,2,2,3,4,6,2,0,2,2,1,27,,3,2,2,1,2,8,2,3,1,1,2,1,1,,0,,,7,,,,,,,3,16,1,3,161208,2,2,3,2,0,0,1,0,0,0,0,0,,4,1,4,3,1
50000100,849,0.9136,NE,5,2,4,1,6,1,5,2,0,1,2,1,32,,3,2,7,1,1,3,2,5,1,1,2,1,1,,1,,,95,,,,,2,,,16,1,2,161208,1,1,1,2,1,0,0,0,0,0,0,0,3,2,2,1,4,1
50000101,849,0.3376,WI,5,2,3,1,5,3,1,1,,,,2,75,,4,3,4,1,2,1,2,2,1,1,1,1,1,,1,,,15,,3,,2,,,,16,1,4,161208,1,2,2,2,1,0,0,0,0,0,0,0,2,2,2,3,5,1
50000103,849,0.6662,NY,4,1,2,1,6,2,6,3,1,1,1,2,70,,4,3,12,3,2,2,2,2,1,1,2,1,1,,1,2,68,22,,5,,1,,,,16,1,3,161208,2,2,2,2,1,0,0,0,0,0,0,0,2,1,9,2,4,3
50000106,849,1.0296,IL,2,2,3,1,3,1,3,2,1,0,0,1,47,,8,5,15,1,1,3,1,3,1,1,2,1,1,,1,,,2,,,,,,,,16,1,1,161208,1,2,2,2,1,0,0,0,0,0,0,0,1,1,9,1,3,1
50000107,849,1.2645,AL,3,3,6,1,3,3,2,2,,,,2,67,,3,2,2,1,1,1,2,1,1,1,2,1,1,,8,,,1,,,,1,,,,16,1,3,161208,1,1,2,2,1,0,0,0,0,0,0,0,1,2,2,3,3,1
50000109,849,0.3721,IA,5,2,4,1,5,3,1,1,,,,2,71,,3,2,99,1,1,2,2,8,1,1,2,1,1,,1,,,15,,6,,1,,,,16,1,3,161208,1,3,2,2,1,0,0,0,0,0,0,0,1,1,1,3,5,1
50000111,849,0.7685,WI,5,2,3,1,3,3,2,2,,,,2,80,,4,3,3,1,1,1,2,2,1,1,1,1,1,,1,,,2,,,,,,,,16,1,3,161208,2,2,1,2,1,0,0,0,0,0,0,0,2,2,1,3,3,1
50000112,849,0.6885,VA,3,3,5,1,4,6,3,3,,,,2,62,,8,5,12,1,1,3,2,3,1,1,2,1,1,,1,,,7,,,,,,,1,16,1,1,161208,2,2,2,2,1,0,1,0,0,0,0,0,3,4,9,6,4,1
50000113,849,0.4977,LA,1,3,7,2,6,3,4,3,0,0,1,2,67,,4,3,1,1,1,2,1,4,1,1,2,1,1,,1,,,15,,5,,1,,,,16,1,3,161208,1,2,2,2,1,0,0,0,0,0,0,0,1,2,2,3,4,1
50000115,849,0.9522,VA,3,3,5,1,3,1,2,2,,,,2,50,,8,5,13,1,1,2,1,5,1,1,2,1,1,,1,,,90,,,,,2,2,,16,1,1,161208,1,2,1,2,1,0,0,0,0,0,0,0,3,3,1,1,3,1
50000116,849,0.2997,TN,5,3,6,1,3,2,2,2,,,,2,63,,7,5,4,1,1,2,1,4,1,3,1,1,1,,1,,,15,,7,,1,,,,16,1,1,161208,1,2,1,2,1,0,0,0,0,0,0,0,2,2,2,2,3,1
50000117,849,0.25,KY,1,3,6,2,6,3,3,1,2,0,0,1,68,,2,1,1,10,1,3,1,2,1,2,1,1,1,,2,,,1,,,,1,,,,16,1,3,161208,4,2,2,2,1,0,0,0,0,0,0,0,1,3,2,3,4,5
50000118,849,0.2835,SC,1,3,5,1,5,1,1,1,,,,2,35,,7,5,12,3,1,3,2,3,1,1,1,1,1,,2,1,,2,,,,,,,,16,1,2,161208,2,2,2,2,1,0,0,0,0,0,0,0,1,1,2,1,5,3
50000120,849,1.2737,TN,1,3,6,1,5,3,1,1,,,,2,84,,3,2,99,1,1,3,2,2,1,1,2,1,2,,,,,2,,,,,,,,16,1,2,161208,2,2,2,2,1,1,0,0,0,0,0,0,1,1,9,3,5,1
50000121,849,0.7545,NC,5,3,5,1,3,1,2,2,,,,2,59,,6,4,12,1,1,1,1,2,1,1,2,1,1,,1,,,15,,13,,1,,,,16,1,1,161208,3,2,2,2,1,0,0,0,0,0,0,0,1,3,2,1,3,1
50000122,849,0.5286,NM,3,4,8,1,3,2,2,2,,,,2,60,,6,4,5,1,2,3,2,2,1,2,1,1,1,,1,,,15,,1,,2,,,,16,1,2,161208,4,2,2,2,1,0,0,0,0,0,0,0,3,3,2,2,3,1
50000123,849,0.8922,CO,1,4,8,1,3,1,4,3,0,1,0,1,48,,8,5,99,1,2,1,2,3,1,1,2,1,1,,1,,,90,,,,,2,2,,16,1,2,161208,1,2,2,2,0,0,0,0,0,1,0,0,,3,2,1,3,1
50000124,849,0.3503,CO,5,4,8,2,6,3,1,1,,,,2,76,,3,2,1,1,2,1,1,2,1,1,2,1,1,,1,,,90,,,,,2,2,,16,1,3,161208,2,3,2,2,1,0,0,0,0,0,0,0,3,3,2,3,4,1
50000125,849,0.4696,IN,1,2,3,1,2,3,2,2,,,,2,87,,3,2,15,1,2,2,1,2,1,2,1,1,1,,2,,,15,,13,,2,,,,16,1,2,161208,2,1,2,2,1,0,0,0,0,0,0,0,2,3,1,3,2,1
50000128,849,0.6815,NY,1,1,2,1,3,1,5,2,0,2,1,1,37,,6,4,8,1,2,3,2,3,1,1,1,1,1,,2,,,2,,,,,,,,16,1,1,161208,2,2,2,2,1,0,0,0,0,0,0,0,2,2,1,1,3,1
50000129,849,0.7522,OR,1,4,9,1,3,1,2,2,,,,2,58,,8,5,13,1,1,2,2,4,1,1,1,1,1,,1,,,90,,,,,2,2,,16,1,1,161208,1,2,2,2,1,0,0,0,0,0,0,0,2,2,9,1,3,1
50000130,849,0.3448,KS,3,2,4,2,6,3,1,1,,,,2,71,,8,5,2,1,1,3,1,3,1,1,1,1,1,,1,,,96,,,,,2,,,16,1,3,161208,3,9,2,2,1,0,0,0,0,0,0,0,1,1,2,3,4,1
50000131,849,0.993,IN,2,2,3,1,3,3,2,2,,,,2,63,,3,2,5,1,1,3,1,5,1,1,2,1,1,,2,,,15,,3,,1,,,,16,1,2,161208,3,2,2,2,1,0,0,0,0,0,0,0,1,1,1,3,3,1
50000132,849,1.0297,FL,2,3,5,1,3,2,2,2,,,,2,55,,8,5,12,1,1,3,1,3,1,1,2,1,1,,1,,,15,,1,,2,,,,16,1,1,161208,1,2,2,2,1,0,0,0,0,0,0,0,2,2,1,2,3,1
50000133,849,0.8794,CA,2,4,9,1,3,2,2,2,,,,2,49,,6,4,3,10,1,3,1,3,1,1,2,1,1,,1,,,90,,,,,2,2,,16,1,2,161208,2,2,2,2,1,0,0,0,0,0,0,0,3,2,1,2,3,5
50000134,849,0.4713,NY,1,1,2,2,1,6,3,1,0,2,0,1,31,,5,3,1,2,2,2,1,5,1,2,2,1,1,,1,,,90,,,,,2,2,,16,1,3,161208,4,2,2,2,1,0,0,0,0,0,0,0,3,3,1,6,1,2
